Starname,ra,dec,pm_ra,pm_dec,vmag,mv,bvcolor,prlax,url_slug,epoch,id,program_id,star_id,id,name,abstract
75732B,8.878025,28.316333,-0.475,-0.247,13.15,12.5768061,1.65,0.0768,75732b,2000,4980191,12,75732B,12,Legacy,California Legacy Survey Sample
76909,8.9895501,7.4149828,0.09674,-0.13625,7.84,4.449027419,0.74,0.02098,76909,2000,4980195,12,76909,12,Legacy,California Legacy Survey Sample
79210,9.2396649,52.686625,-1.53348,-0.56291,7.64,8.682072405,1.43,0.16159,79210,2000,4980196,12,79210,12,Legacy,California Legacy Survey Sample
79211,9.240194,52.686376,-1.5512,-0.65637,7.74,8.753531135,1.42,0.15948,79211,2000,4980197,12,79211,12,Legacy,California Legacy Survey Sample
7924,1.3664209,76.710284,-0.03412,-0.03445,7.185,6.056124524,0.82,0.05946,7924,2000,4980198,12,7924,12,Legacy,California Legacy Survey Sample
80367,9.3245312,0.89706167,-0.13741,-0.12531,8.16,5.821223218,0.860001,0.03406,80367,2000,4980199,12,80367,12,Legacy,California Legacy Survey Sample
8038,1.3247399,-24.951209,-0.02255,-0.1226,8.41,4.79000995,0.66,0.01888,8038,2000,4980200,12,8038,12,Legacy,California Legacy Survey Sample
80606,9.3771022,50.603721,0.04698,0.00692,8.93,5.098786815,0.719999,0.01713,80606,2000,4980201,12,80606,12,Legacy,California Legacy Survey Sample
82943,9.58076,-12.129546,0.00238,-0.17405,6.539,4.344709739,0.64,0.0364034,82943,2000,4980202,12,82943,12,Legacy,California Legacy Survey Sample
8328,1.3912619,46.890638,0.10598,-0.04405,8.29,3.80730811,0.65,0.01269,8328,2000,4980203,12,8328,12,Legacy,California Legacy Survey Sample
83443,9.6199523,-43.272205,0.02235,-0.12076,8.24,5.045804976,0.79,0.02297,83443,2000,4980204,12,83443,12,Legacy,California Legacy Survey Sample
8389,1.3840665,-12.966069,0.46299,-0.02606,7.84,5.438483836,0.9,0.03309,8389,2000,4980205,12,8389,12,Legacy,California Legacy Survey Sample
84035,9.7237942,42.691559,0.03438,-0.82638,8.12,6.869840418,1.14,0.05623,84035,2000,4980206,12,84035,12,Legacy,California Legacy Survey Sample
84117,9.7040047,-23.915569,-0.39921,0.26317,4.93,4.066523205,0.534,0.06719,84117,2000,4980207,12,84117,12,Legacy,California Legacy Survey Sample
84737,9.8098254,46.021008,0.22207,-0.09262,5.1,3.772398947,0.61,0.05426,84737,2000,4980208,12,84737,12,Legacy,California Legacy Survey Sample
8574,1.4201436,28.566693,0.25259,-0.15859,7.12,3.895341032,0.577,0.02265,8574,2000,4980210,12,8574,12,Legacy,California Legacy Survey Sample
8648,1.4222517,1.4608542,0.06768,-0.0617,7.4,4.419889818,0.63,0.02535,8648,2000,4980211,12,8648,12,Legacy,California Legacy Survey Sample
86728,10.016849,31.923672,-0.52918,-0.42891,5.4,4.534906685,0.62,0.06714,86728,2000,4980212,12,86728,12,Legacy,California Legacy Survey Sample
87359,10.074107,-7.2183847,0.13626,-0.20935,7.48,4.967412687,0.7,0.03144,87359,2000,4980213,12,87359,12,Legacy,California Legacy Survey Sample
87424,10.077128,-11.729703,-0.18936,-0.02545,8.15,6.324400704,0.910001,0.04314,87424,2000,4980214,12,87424,12,Legacy,California Legacy Survey Sample
8765,1.4386688,-4.6741094,-0.09703,-0.10381,8.15,3.770890277,0.690001,0.01331,8765,2000,4980215,12,8765,12,Legacy,California Legacy Survey Sample
87836,10.141627,33.514603,0.15712,-0.16415,7.5,4.310526596,0.8,0.02302,87836,2000,4980216,12,87836,12,Legacy,California Legacy Survey Sample
87883,10.145317,34.24226,-0.06448,-0.06028,7.57,6.286372618,0.96,0.05537,87883,2000,4980217,12,87883,12,Legacy,California Legacy Survey Sample
88072,10.156508,2.3710819,-0.20348,-0.00782,7.52,4.673599439,0.64,0.02696,88072,2000,4980218,12,88072,12,Legacy,California Legacy Survey Sample
88218,10.158824,-35.856771,-0.44283,0.01627,6.13,3.692754965,0.6,0.03255,88218,2000,4980220,12,88218,12,Legacy,California Legacy Survey Sample
88230,10.189484,49.454237,-1.36165,-0.50514,6.61,8.171204226,1.37,0.20523,88230,2000,4980221,12,88230,12,Legacy,California Legacy Survey Sample
88371,10.196686,23.755194,-0.37814,0.07384,8.43,4.45195666,0.63,0.01601,88371,2000,4980223,12,88371,12,Legacy,California Legacy Survey Sample
88725,10.235648,3.1513,0.23037,-0.40032,7.74,4.950045796,0.62,0.02767,88725,2000,4980224,12,88725,12,Legacy,California Legacy Survey Sample
88986,10.274467,28.682479,-0.06233,-0.09218,6.47,3.944250108,0.597,0.03125,88986,2000,4980225,12,88986,12,Legacy,California Legacy Survey Sample
89269,10.31443,44.048323,0.06298,-0.29934,6.65,5.076468907,0.66,0.04845,89269,2000,4980226,12,89269,12,Legacy,California Legacy Survey Sample
89391,10.306974,-26.500345,0.0372,-0.04278,7.95,2.542772653,0.93,0.00829,89391,2000,4980227,12,89391,12,Legacy,California Legacy Survey Sample
90125,10.40366,2.3680181,0.04422,-0.02216,6.323,1.323,0.979,0.01,90125,2000,4980228,12,90125,12,Legacy,California Legacy Survey Sample
90156,10.398687,-29.645529,-0.03802,0.09972,6.947,5.225572748,0.625,0.04526,90156,2000,4980229,12,90156,12,Legacy,California Legacy Survey Sample
9070,1.4976014,31.007335,0.22661,0.00099,7.95,4.796079287,0.71,0.0234,9070,2000,4980230,12,9070,12,Legacy,California Legacy Survey Sample
90711,10.470041,-6.6005781,-0.3746,-0.28107,7.9,5.365197942,0.81,0.03112,90711,2000,4980231,12,90711,12,Legacy,California Legacy Survey Sample
90722,10.470535,-16.289159,-0.05622,0.08598,7.89,4.363433121,0.7,0.01971,90722,2000,4980232,12,90722,12,Legacy,California Legacy Survey Sample
90875,10.513053,59.751099,-0.43836,-0.28736,8.6,6.857843694,1.7,0.04483,90875,2000,4980233,12,90875,12,Legacy,California Legacy Survey Sample
91204,10.534862,17.989745,0.01434,-0.01747,7.82,4.25003561,0.619999,0.01932,91204,2000,4980234,12,91204,12,Legacy,California Legacy Survey Sample
92222A,10.657731,31.704939,-0.1187,-0.036,9.4,4.4,0.700001,0.01,92222a,2000,4980235,12,92222A,12,Legacy,California Legacy Survey Sample
92719,10.7037,-13.787713,0.23549,-0.172,6.79,4.943664464,0.622,0.04273,92719,2000,4980236,12,92719,12,Legacy,California Legacy Survey Sample
92788,10.71348,-2.1837558,-0.01263,-0.22275,7.31,4.762601547,0.694,0.03094,92788,2000,4980237,12,92788,12,Legacy,California Legacy Survey Sample
9331,1.5506024,53.033756,0.22095,0.01336,8.4,4.859063437,0.71,0.01958,9331,2000,4980238,12,9331,12,Legacy,California Legacy Survey Sample
93745,10.816811,-31.059145,0.17934,-0.09299,7.5,3.777568564,0.6,0.01801,93745,2000,4980239,12,93745,12,Legacy,California Legacy Survey Sample
9407,1.5759065,68.948137,-0.37907,0.11504,6.53,4.920314525,0.68,0.04765,9407,2000,4980240,12,9407,12,Legacy,California Legacy Survey Sample
95128,10.991104,40.430257,-0.31592,0.05515,5.1,4.357514764,0.56,0.07104,95128,2000,4980242,12,95128,12,Legacy,California Legacy Survey Sample
9518A,1.5837561,60.779256,0.1149,-0.0248,8.56,3.56,0.48,0.01,9518a,2000,4980243,12,9518A,12,Legacy,California Legacy Survey Sample
9540A,1.5543913,-24.177962,0.27186,-0.1595,6.96,5.509316587,0.76,0.05127,9540a,2000,4980244,12,9540A,12,Legacy,California Legacy Survey Sample
9562,1.5618992,-7.0253408,0.17682,-0.08149,5.764,3.402793763,0.603,0.03371,9562,2000,4980245,12,9562,12,Legacy,California Legacy Survey Sample
95650,11.043984,21.96714,0.14143,-0.05113,9.57,9.236423862,1.437,0.08576,95650,2000,4980246,12,95650,12,Legacy,California Legacy Survey Sample
95735,11.055609,35.969874,-0.58046,-4.76995,7.49,10.45864499,1.51,0.3924,95735,2000,4980247,12,95735,12,Legacy,California Legacy Survey Sample
96700,11.131785,-30.174567,-0.5058,-0.13174,6.54,4.447472711,0.6,0.03815,96700,2000,4980250,12,96700,12,Legacy,California Legacy Survey Sample
97101,11.18477,30.446017,0.59213,-0.19711,8.31,7.927515335,1.36,0.08385,97101,2000,4980251,12,97101,12,Legacy,California Legacy Survey Sample
97101B,11.184039,30.44475,0.598,-0.22,9.95,9.567515335,1.57,0.08385,97101b,2000,4980252,12,97101B,12,Legacy,California Legacy Survey Sample
97343,11.200331,-26.136667,0.27192,-0.06432,7.04,5.364149706,0.79,0.04622,97343,2000,4980253,12,97343,12,Legacy,California Legacy Survey Sample
97658,11.242545,25.710385,-0.10574,0.04825,7.78,6.138177983,0.8,0.04695,97658,2000,4980254,12,97658,12,Legacy,California Legacy Survey Sample
9826,1.6132889,41.405445,-0.17257,-0.38101,4.1,3.45348229,0.54,0.07425,9826,2000,4980255,12,9826,12,Legacy,California Legacy Survey Sample
98281,11.306114,-5.0673022,0.79489,-0.15063,7.31,5.59910228,0.73,0.04548,98281,2000,4980256,12,98281,12,Legacy,California Legacy Survey Sample
98618,11.358075,58.484362,0.04128,0.02919,7.659,4.71878119,0.606,0.02582,98618,2000,4980257,12,98618,12,Legacy,California Legacy Survey Sample
99109,11.404822,-1.5290761,-0.17971,-0.16061,9.1,5.192677526,0.874,0.01654,99109,2000,4980260,12,99109,12,Legacy,California Legacy Survey Sample
99491,11.445923,3.0131019,-0.72628,0.18191,6.49,5.25369847,0.8,0.05659,99491,2000,4980261,12,99491,12,Legacy,California Legacy Survey Sample
99492,11.446188,3.0063281,-0.73015,0.19117,7.57,6.29498337,1.01,0.05559,99492,2000,4980262,12,99492,12,Legacy,California Legacy Survey Sample
9986,1.6280224,12.078382,0.1232,0.00659,6.776,4.723513981,0.612,0.03886,9986,2000,4980263,12,9986,12,Legacy,California Legacy Survey Sample
BD-103166,10.974661,-10.770386,-0.183,-0.0048,10,5,0.9,0.01,bd-103166,2000,4980264,12,BD-103166,12,Legacy,California Legacy Survey Sample
G161-29,9.42845,-6.7720556,0.231,-0.217,11.3,6.3,1.4,0.01,g161-29,2000,4980265,12,G161-29,12,Legacy,California Legacy Survey Sample
G205-028,18.532889,40.686389,-0.088,0.407,11.99,11.61226485,2.01,0.0840336,g205-028,2000,4980266,12,G205-028,12,Legacy,California Legacy Survey Sample
G207-019,19.14165,32.280972,-0.228,-0.235,11.8,11.33289262,1.8,0.0806452,g207-019,2000,4980267,12,G207-019,12,Legacy,California Legacy Survey Sample
G60-06,12.466983,7.4558889,-0.213,0.117,11.09,6.09,0.92,0.01,g60-06,2000,4980268,12,G60-06,12,Legacy,California Legacy Survey Sample
GL109,2.7376416,25.523357,0.86467,-0.36714,10.58,11.18976792,1.55,0.13242,gl109,2000,4980270,12,GL109,12,Legacy,California Legacy Survey Sample
GL2066,8.2688839,1.3025731,-0.37501,0.06011,10.05,10.24170967,1.5,0.10923,gl2066,2000,4980271,12,GL2066,12,Legacy,California Legacy Survey Sample
GL226,6.1721797,82.106754,0.05024,-1.33691,10.49,10.62532031,1.51,0.10643,gl226,2000,4980272,12,GL226,12,Legacy,California Legacy Survey Sample
GL239,6.6196645,17.564801,-0.77562,0.33183,9.64,9.674254802,1.46,0.10159,gl239,2000,4980273,12,GL239,12,Legacy,California Legacy Survey Sample
GL250B,6.8716861,-5.1904444,-0.541,0,10.05,10.3534892,1.42,0.115,gl250b,2000,4980274,12,GL250B,12,Legacy,California Legacy Survey Sample
GL26,0.64973333,30.616222,1.556,0.031,11.06,10.54813546,1.54,0.079,gl26,2000,4980275,12,GL26,12,Legacy,California Legacy Survey Sample
GL273,7.4568053,5.2257853,0.57126,-3.69425,9.89,11.99192438,1.53,0.26326,gl273,2000,4980276,12,GL273,12,Legacy,California Legacy Survey Sample
GL317,8.6831139,-23.456278,-0.438,0.794,13,13.22661489,1.6,0.111,gl317,2000,4980277,12,GL317,12,Legacy,California Legacy Survey Sample
GL357,9.6004545,-21.660797,0.13717,-0.98954,10.91,11.14462087,1.572,0.11141,gl357,2000,4980278,12,GL357,12,Legacy,California Legacy Survey Sample
GL382,10.204908,-3.7456622,-0.15293,-0.24289,9.26,9.795880195,1.51,0.12799,gl382,2000,4980279,12,GL382,12,Legacy,California Legacy Survey Sample
GL388,10.326741,19.869972,-0.5008,-0.046,9.43,11.07189802,1.54,0.213,gl388,2000,4980280,12,GL388,12,Legacy,California Legacy Survey Sample
GL393,10.482098,0.84099972,-0.6023,-0.73185,9.63,10.33395388,1.52,0.13829,gl393,2000,4980281,12,GL393,12,Legacy,California Legacy Survey Sample
GL397,10.523394,45.526051,-0.56717,-0.59444,8.86,7.884443723,1.33,0.06381,gl397,2000,4980282,12,GL397,12,Legacy,California Legacy Survey Sample
GL406,10.941386,7.0144444,-3.842,-2.725,13.54,16.68194465,2,0.425,gl406,2000,4980283,12,GL406,12,Legacy,California Legacy Survey Sample
GL4063,18.576847,40.124,0.057,-0.203,11.42,12.11939543,1.42,0.138,gl4063,2000,4980284,12,GL4063,12,Legacy,California Legacy Survey Sample
GL408,11.001183,22.832963,-0.42627,-0.27992,10.03,10.92430944,1.55,0.15096,gl408,2000,4980285,12,GL408,12,Legacy,California Legacy Survey Sample
GL412A,11.091272,43.526776,-4.4099,0.94231,8.68,10.25922222,1.54,0.20694,gl412a,2000,4980286,12,GL412A,12,Legacy,California Legacy Survey Sample
GL433,11.590819,-32.539972,-0.06985,-0.85254,9.79,10.00975709,1.49,0.11065,gl433,2000,4980287,12,GL433,12,Legacy,California Legacy Survey Sample
GL445,11.794827,78.691161,0.74358,0.48047,10.78,12.12148544,1.59,0.18548,gl445,2000,4980288,12,GL445,12,Legacy,California Legacy Survey Sample
GL450,11.852038,35.272017,-0.27197,0.25493,9.78,10.11944403,1.52,0.11692,gl450,2000,4980289,12,GL450,12,Legacy,California Legacy Survey Sample
GL47,1.0221,61.366778,0.278,-0.739,10.7,10.16047301,1.39,0.078,gl47,2000,4980290,12,GL47,12,Legacy,California Legacy Survey Sample
GL48,1.0422868,71.679816,1.74558,-0.38082,9.96,10.40546128,1.46,0.12277,gl48,2000,4980291,12,GL48,12,Legacy,California Legacy Survey Sample
GL486,12.799062,9.7513972,-1.00771,-0.46101,11.4,11.82787985,1.56,0.12178,gl486,2000,4980292,12,GL486,12,Legacy,California Legacy Survey Sample
GL49,1.0441296,62.345045,0.73011,0.08923,9.56,9.547805578,1.5,0.09944,gl49,2000,4980293,12,GL49,12,Legacy,California Legacy Survey Sample
GL514,13.499941,10.377162,1.12795,-1.07427,9.04,9.628344703,1.5,0.13112,gl514,2000,4980294,12,GL514,12,Legacy,California Legacy Survey Sample
GL528B,13.81775,26.979722,-0.434,-0.089,8.3,7.972492256,1.2,0.086,gl528b,2000,4980295,12,GL528B,12,Legacy,California Legacy Survey Sample
GL569A,14.908121,16.101062,0.27595,-0.12211,10.2,10.24108401,1.48,0.10191,gl569a,2000,4980296,12,GL569A,12,Legacy,California Legacy Survey Sample
GL625,16.423506,54.304103,0.43229,-0.17072,10.13,11.03821769,1.591,0.15193,gl625,2000,4980298,12,GL625,12,Legacy,California Legacy Survey Sample
GL667C,17.316342,-34.996806,1.149,-0.09,10.22,11.00350276,1.57,0.14345,gl667c,2000,4980299,12,GL667C,12,Legacy,California Legacy Survey Sample
GL686,17.631485,18.591709,0.92684,0.98318,9.62,10.06987861,1.53,0.12302,gl686,2000,4980300,12,GL686,12,Legacy,California Legacy Survey Sample
GL687,17.607194,68.339141,-0.32046,-1.26968,9.15,10.87048702,1.5,0.22085,gl687,2000,4980301,12,GL687,12,Legacy,California Legacy Survey Sample
GL694,17.732212,43.378612,0.00948,-0.60265,10.5,10.61399702,1.55,0.10539,gl694,2000,4980302,12,GL694,12,Legacy,California Legacy Survey Sample
GL699,17.963472,4.6934014,-0.79871,10.3378,9.54,13.23790128,1.74,0.54901,gl699,2000,4980303,12,GL699,12,Legacy,California Legacy Survey Sample
GL745A,19.118212,20.888048,-0.48082,-0.3456,10.75,11.07060453,1.55,0.11591,gl745a,2000,4980304,12,GL745A,12,Legacy,California Legacy Survey Sample
GL745B,19.120334,20.877015,-0.48105,-0.33338,10.75,11.01193048,1.55,0.11282,gl745b,2000,4980305,12,GL745B,12,Legacy,California Legacy Survey Sample
GL793,20.508901,65.44956,0.44324,0.28403,10.44,10.93529395,1.56,0.12562,gl793,2000,4980306,12,GL793,12,Legacy,California Legacy Survey Sample
GL806,20.751139,44.499073,0.43353,0.27298,10.79,10.30572135,1.491,0.08001,gl806,2000,4980307,12,GL806,12,Legacy,California Legacy Survey Sample
GL83.1,2.0036,13.051861,1.091,-1.78,12.26,13.99176487,1.82,0.222,gl83.1,2000,4980308,12,GL83.1,12,Legacy,California Legacy Survey Sample
GL87,2.2058301,3.5756197,-1.76104,-1.85281,10.03,9.947680408,1.43,0.09628,gl87,2000,4980309,12,GL87,12,Legacy,California Legacy Survey Sample
GL876,22.887982,-14.263701,0.96031,-0.67561,10.17,11.80873536,1.6,0.21269,gl876,2000,4980310,12,GL876,12,Legacy,California Legacy Survey Sample
GL905,23.698614,44.177472,0.1,-1.594,12.28,14.77155277,1.91,0.315,gl905,2000,4980311,12,GL905,12,Legacy,California Legacy Survey Sample
GL908,23.820146,2.4012228,0.99531,-0.96844,8.98,10.10020369,1.48,0.16751,gl908,2000,4980312,12,GL908,12,Legacy,California Legacy Survey Sample
HIP103039,20.875838,-16.974738,-0.3067,0.03078,11.41,12.71214588,1.653,0.18215,hip103039,2000,4980313,12,HIP103039,12,Legacy,California Legacy Survey Sample
HIP103269,20.921321,42.300189,0.05666,-0.38954,10.27,6.037549947,0.62,0.01424,hip103269,2000,4980314,12,HIP103269,12,Legacy,California Legacy Survey Sample
HIP104432,21.15484,-13.302505,0.71045,-1.99516,10.87,10.44779058,1.49,0.08233,hip104432,2000,4980315,12,HIP104432,12,Legacy,California Legacy Survey Sample
HIP10449,2.2445274,-1.2014236,0.99464,-0.08042,9.09,5.1335501,0.57,0.01617,hip10449,2000,4980316,12,HIP10449,12,Legacy,California Legacy Survey Sample
HIP106924,21.654486,60.283834,-0.38156,0.23316,10.34,6.24921794,0.63,0.0152,hip106924,2000,4980317,12,HIP106924,12,Legacy,California Legacy Survey Sample
HIP109388,22.161207,-4.6407289,1.13493,-0.01971,10.42,10.70395274,1.52,0.11397,hip109388,2000,4980318,12,HIP109388,12,Legacy,California Legacy Survey Sample
HIP11048,2.3707345,47.880029,0.21667,0.04088,9.34,8.959586116,1.51,0.08393,hip11048,2000,4980319,12,HIP11048,12,Legacy,California Legacy Survey Sample
HIP112460,22.780481,44.333991,-0.70465,-0.45941,10.29,11.77409351,1.54,0.19807,hip112460,2000,4980320,12,HIP112460,12,Legacy,California Legacy Survey Sample
HIP114914,23.276455,-1.5865197,0.16328,0.02097,7.59,3.902255449,0.66,0.0183,hip114914,2000,4980321,12,HIP114914,12,Legacy,California Legacy Survey Sample
HIP115332,23.360402,17.29038,-0.53652,-1.38525,11.73,11.58405805,1.5,0.0935,hip115332,2000,4980322,12,HIP115332,12,Legacy,California Legacy Survey Sample
HIP117886,23.912862,-21.774508,-0.04292,0.12848,10.88,8.914055735,1.42,0.04044,hip117886,2000,4980323,12,HIP117886,12,Legacy,California Legacy Survey Sample
HIP1368,0.28510406,40.948295,0.56793,0.08277,8.94,8.060954703,1.42,0.06671,hip1368,2000,4980324,12,HIP1368,12,Legacy,California Legacy Survey Sample
HIP15904,3.4139893,12.256581,0.56689,-0.49305,10.76,6.270452628,0.52,0.01265,hip15904,2000,4980325,12,HIP15904,12,Legacy,California Legacy Survey Sample
HIP16404,3.5214998,66.730283,1.19079,-1.06635,9.88,6.105094354,0.65,0.01758,hip16404,2000,4980326,12,HIP16404,12,Legacy,California Legacy Survey Sample
HIP19165,4.1096782,-20.853121,0.05206,-0.77961,9.69,7.833987428,1.22,0.04254,hip19165,2000,4980327,12,HIP19165,12,Legacy,California Legacy Survey Sample
HIP21556,4.6282963,-11.038875,-0.22581,-0.1936,10.35,10.12675479,1.52,0.09023,hip21556,2000,4980328,12,HIP21556,12,Legacy,California Legacy Survey Sample
HIP22627,4.8682576,6.4765394,0.14609,-0.31014,11.96,11.5427961,1.6,0.08252,hip22627,2000,4980329,12,HIP22627,12,Legacy,California Legacy Survey Sample
HIP22762,4.8972167,-17.773419,0.40876,-0.64435,10.9,10.43947418,1.52,0.08089,hip22762,2000,4980330,12,HIP22762,12,Legacy,California Legacy Survey Sample
HIP23512,5.0555794,-17.373541,-0.22625,-0.44788,11.71,11.87430208,1.661,0.10786,hip23512,2000,4980331,12,HIP23512,12,Legacy,California Legacy Survey Sample
HIP24284,5.2117287,19.66565,0.27509,0.23842,10.82,10.29434828,1.55,0.0785,hip24284,2000,4980332,12,HIP24284,12,Legacy,California Legacy Survey Sample
HIP30112,6.3369989,2.2589009,-0.12333,-0.09779,9.96,7.725772741,1.273,0.03574,hip30112,2000,4980333,12,HIP30112,12,Legacy,California Legacy Survey Sample
HIP36834,7.5742867,62.941501,-0.49604,-0.10494,10.8,10.49784584,1.7,0.08701,hip36834,2000,4980334,12,HIP36834,12,Legacy,California Legacy Survey Sample
HIP37766,7.7444929,3.5524536,-0.34485,-0.45082,11.12,12.25415905,1.61,0.16859,hip37766,2000,4980335,12,HIP37766,12,Legacy,California Legacy Survey Sample
HIP41689,8.4989799,61.725756,0.53059,-0.71694,10.29,8.883753674,1.345,0.05233,hip41689,2000,4980336,12,HIP41689,12,Legacy,California Legacy Survey Sample
HIP42220,8.60707,67.295115,-1.06505,0.06671,9.28,8.565455773,1.417,0.07196,hip42220,2000,4980337,12,HIP42220,12,Legacy,California Legacy Survey Sample
HIP428,0.086357861,45.786567,0.86967,-0.15116,9.97,9.667097017,1.48,0.08698,hip428,2000,4980338,12,HIP428,12,Legacy,California Legacy Survey Sample
HIP46655,9.5123845,0.32266083,-0.56991,-0.55223,11.72,11.79596021,1.6,0.10356,hip46655,2000,4980339,12,HIP46655,12,Legacy,California Legacy Survey Sample
HIP46769,9.5323152,36.320228,-0.20719,-0.52485,10.19,9.532634434,1.475,0.07388,hip46769,2000,4980340,12,HIP46769,12,Legacy,California Legacy Survey Sample
HIP47513,9.6862106,13.209566,-0.66424,-0.14154,10.4,10.12389341,1.5,0.08806,hip47513,2000,4980341,12,HIP47513,12,Legacy,California Legacy Survey Sample
HIP48714,9.9357417,62.788463,-0.30454,-0.58314,9,8.897741874,1.47,0.0954,hip48714,2000,4980342,12,HIP48714,12,Legacy,California Legacy Survey Sample
HIP51007,10.419678,-10.228694,-0.68912,0.12068,10.17,9.687349143,1.45,0.08007,hip51007,2000,4980343,12,HIP51007,12,Legacy,California Legacy Survey Sample
HIP52942A,10.826982,12.929217,-0.05401,-0.04279,9.32,3.896999176,0.46,0.00823,hip52942a,2000,4980344,12,HIP52942A,12,Legacy,California Legacy Survey Sample
HIP53020,10.847796,6.8081489,-0.80439,-0.80959,11.66,12.90550239,1.68,0.17746,hip53020,2000,4980345,12,HIP53020,12,Legacy,California Legacy Survey Sample
HIP54532,11.158707,-24.598644,-0.79695,-0.44659,10.45,10.30545107,1.55,0.09356,hip54532,2000,4980346,12,HIP54532,12,Legacy,California Legacy Survey Sample
HIP55360,11.334675,65.846486,-2.94645,0.18368,9.32,9.525976168,1.42,0.10995,hip55360,2000,4980347,12,HIP55360,12,Legacy,California Legacy Survey Sample
HIP5643,1.2085112,-16.998967,1.20992,0.64688,12.1,14.24916498,1.85,0.26905,hip5643,2000,4980348,12,HIP5643,12,Legacy,California Legacy Survey Sample
HIP57050,11.695731,42.751974,-0.57967,-0.08955,12,11.78707857,1.6,0.09066,hip57050,2000,4980349,12,HIP57050,12,Legacy,California Legacy Survey Sample
HIP57087,11.703082,26.70657,0.89634,-0.8137,10.68,10.63013949,1.52,0.09773,hip57087,2000,4980350,12,HIP57087,12,Legacy,California Legacy Survey Sample
HIP57450,11.776432,50.881856,-0.87063,-0.54386,9.9,5.569290626,0.55,0.01361,hip57450,2000,4980351,12,HIP57450,12,Legacy,California Legacy Survey Sample
HIP57548,11.795666,0.80456278,0.60566,-1.21932,11.08,13.46256408,1.77,0.29958,hip57548,2000,4980352,12,HIP57548,12,Legacy,California Legacy Survey Sample
HIP59406B,12.188333,-19.97,-0.21486,-0.18344,12.62,12.08047301,1.4,0.078,hip59406b,2000,4980353,12,HIP59406B,12,Legacy,California Legacy Survey Sample
HIP60559,12.414584,-18.242288,1.09581,-2.30719,11.31,11.56614862,1.62,0.11252,hip60559,2000,4980354,12,HIP60559,12,Legacy,California Legacy Survey Sample
HIP60633,12.4264,21.832716,-0.08493,-0.16749,10.05,6.88864273,1.13,0.02332,hip60633,2000,4980355,12,HIP60633,12,Legacy,California Legacy Survey Sample
HIP63510,13.012939,12.375723,-0.6188,-0.01663,9.72,9.430040265,1.45,0.0875,hip63510,2000,4980356,12,HIP63510,12,Legacy,California Legacy Survey Sample
HIP66459,13.624658,35.717763,0.31953,-0.05856,9.07,8.88232023,1.4,0.09172,hip66459,2000,4980357,12,HIP66459,12,Legacy,California Legacy Survey Sample
HIP67164,13.764087,-17.968219,-0.3116,-0.54935,11.81,11.52574065,1.542,0.08773,hip67164,2000,4980358,12,HIP67164,12,Legacy,California Legacy Survey Sample
HIP70865,14.491583,15.532641,-1.05336,1.29997,10.67,9.897350665,1.471,0.07006,hip70865,2000,4980359,12,HIP70865,12,Legacy,California Legacy Survey Sample
HIP70975,14.51699,-12.2961,-0.40522,-0.40016,11.94,11.70541422,1.61,0.08976,hip70975,2000,4980360,12,HIP70975,12,Legacy,California Legacy Survey Sample
HIP71253,14.571336,-12.519555,-0.3575,0.59512,11.35,12.41772159,1.62,0.16351,hip71253,2000,4980361,12,HIP71253,12,Legacy,California Legacy Survey Sample
HIP71898,14.705991,66.055742,-0.31062,-0.05923,10.88,10.9089045,1.615,0.10134,hip71898,2000,4980362,12,HIP71898,12,Legacy,California Legacy Survey Sample
HIP74995,15.324118,-7.7222803,-1.22455,-0.09951,10.56,11.5740757,1.61,0.15952,hip74995,2000,4980363,12,HIP74995,12,Legacy,California Legacy Survey Sample
HIP80295,16.390809,-11.594613,-0.15206,-0.12187,10.4,6.976702383,1.009,0.02067,hip80295,2000,4980364,12,HIP80295,12,Legacy,California Legacy Survey Sample
HIP8051,1.7222723,4.3216597,-0.42014,-0.76336,10.96,10.70353154,1.52,0.08886,hip8051,2000,4980365,12,HIP8051,12,Legacy,California Legacy Survey Sample
HIP80824,16.505016,-12.662594,-0.09362,-1.18496,10.12,11.97080683,1.6,0.23451,hip80824,2000,4980366,12,HIP80824,12,Legacy,California Legacy Survey Sample
HIP83043,16.969125,25.74416,-0.11325,-0.50776,9.62,9.551618885,1.59,0.0969,hip83043,2000,4980367,12,HIP83043,12,Legacy,California Legacy Survey Sample
HIP84099,17.192985,38.44276,0.21177,-0.04485,11.54,11.1387889,1.5,0.08313,hip84099,2000,4980368,12,HIP84099,12,Legacy,California Legacy Survey Sample
HIP84790,17.331309,41.713823,0.28549,-0.82244,11.37,10.91188886,1.56,0.08098,hip84790,2000,4980369,12,HIP84790,12,Legacy,California Legacy Survey Sample
HIP86961,17.770175,-32.103551,-0.04982,-0.31982,10.5,11.54448993,1.463,0.16177,hip86961,2000,4980370,12,HIP86961,12,Legacy,California Legacy Survey Sample
HIP87062,17.791102,-8.7799275,0.24273,-0.36476,10.59,5.662602694,0.59,0.01034,hip87062,2000,4980371,12,HIP87062,12,Legacy,California Legacy Survey Sample
HIP89215,18.206077,5.4012267,-0.50015,-0.64599,10.43,6.582244607,0.73,0.017,hip89215,2000,4980373,12,HIP89215,12,Legacy,California Legacy Survey Sample
HIP91699,18.699732,31.83049,-0.3033,0.00859,11.27,10.99586523,1.63,0.08814,hip91699,2000,4980375,12,HIP91699,12,Legacy,California Legacy Survey Sample
